,sex,address,Medu,Fedu,Mjob,Fjob,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,freetime,goout,health,absences,G1,G2,G3
0,0,0,4,4,0,2,2,2,0,0,0,0,0,0,0,0,3,4,3,4,0,11,11
1,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,3,3,3,2,9,11,11
2,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,3,2,3,6,12,13,12
3,0,0,4,2,4,3,1,3,0,0,0,0,0,0,0,0,2,2,5,0,14,14,14
4,0,0,3,3,1,1,1,2,0,0,0,0,0,0,0,0,3,2,5,0,11,13,13
5,0,0,4,3,3,1,1,2,0,0,0,0,0,0,0,0,4,2,5,6,12,12,13
6,0,0,2,2,1,1,1,2,0,0,0,0,0,0,0,0,4,4,3,0,13,12,13
7,0,0,4,4,1,2,2,2,0,0,0,0,0,0,0,0,1,4,1,2,10,13,13
8,0,0,3,2,3,1,1,2,0,0,0,0,0,0,0,0,2,2,1,0,15,16,17
9,0,0,3,4,1,1,1,2,0,0,0,0,0,0,0,0,5,1,5,0,12,12,13
10,0,0,4,4,2,4,1,2,0,0,0,0,0,0,0,0,3,3,2,2,14,14,14
11,0,0,2,1,3,1,3,3,0,0,0,0,0,0,0,0,2,2,4,0,10,12,13
12,0,0,4,4,4,3,1,1,0,0,0,0,0,0,0,0,3,3,5,0,12,13,12
13,0,0,4,3,2,1,2,2,0,0,0,0,0,0,0,0,4,3,3,0,12,12,13
14,0,0,2,2,1,1,1,3,0,0,0,0,0,0,0,0,5,2,3,0,14,14,15
15,0,0,4,4,4,1,1,1,0,0,0,0,0,0,0,0,4,4,2,6,17,17,17
16,0,0,4,4,3,3,1,3,0,0,0,0,0,0,0,0,2,3,2,10,13,13,14
17,0,0,3,3,1,1,3,2,0,0,0,0,0,0,0,0,3,2,4,2,13,14,14
18,0,0,3,2,3,3,1,1,3,0,0,0,0,0,0,0,5,5,5,2,8,8,7
19,0,0,4,3,4,1,1,1,0,0,0,0,0,0,0,0,1,3,5,6,12,12,12
20,0,0,4,3,2,1,1,2,0,0,0,0,0,0,0,0,4,1,1,0,12,13,14
21,0,0,4,4,4,4,1,1,0,0,0,0,0,0,0,0,4,2,5,0,11,12,12
22,0,0,4,2,2,1,1,2,0,0,0,0,0,0,0,0,5,1,5,0,12,13,14
23,0,0,2,2,1,1,2,2,0,0,0,0,0,0,0,0,4,4,5,2,10,10,10
24,0,0,2,4,3,4,1,3,0,0,0,0,0,0,0,0,3,2,5,2,10,11,10
25,0,0,2,2,3,3,1,1,0,0,0,0,0,0,0,0,2,2,5,6,10,11,12
26,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2,2,5,8,11,12,12
27,0,0,4,2,4,3,1,1,0,0,0,0,0,0,0,0,2,4,1,0,11,11,11
28,0,0,3,4,3,1,1,2,0,0,0,0,0,0,0,0,3,3,5,2,12,12,13
29,0,0,4,4,2,2,1,2,0,0,0,0,0,0,0,0,4,5,5,4,12,11,12
30,0,0,4,4,4,3,1,2,0,0,0,0,0,0,0,0,4,2,5,0,10,11,11
31,0,0,4,4,3,3,2,2,0,0,0,0,0,0,0,0,3,1,5,2,15,15,15
32,0,0,4,3,2,0,1,2,0,0,0,0,0,0,0,0,5,2,5,0,13,14,15
33,0,0,3,3,1,1,1,2,0,0,0,0,0,0,0,0,3,2,2,0,13,12,12
34,0,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,4,3,5,4,12,12,12
35,0,0,2,3,1,1,2,1,0,0,0,0,0,0,0,0,5,1,5,4,11,11,11
36,0,0,4,3,2,3,1,3,0,0,0,0,0,0,0,0,4,3,4,0,14,14,14
37,0,0,4,4,1,2,2,3,0,0,0,0,0,0,0,0,4,3,5,4,13,13,13
38,0,0,3,4,3,4,1,3,0,0,0,0,0,0,0,0,3,2,5,2,11,12,12
39,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,3,1,2,8,14,13,12
40,0,0,2,2,1,1,2,2,0,0,0,0,0,0,0,0,3,3,3,16,11,11,10
41,0,0,4,4,2,1,1,1,0,0,0,0,0,0,0,0,4,3,5,8,10,11,11
42,0,0,4,4,3,2,1,2,0,0,0,0,0,0,0,0,3,3,5,0,14,15,15
43,0,0,2,2,3,3,1,1,0,0,0,0,0,0,0,0,4,1,1,0,9,10,10
44,0,0,2,2,1,0,2,2,1,0,0,0,0,0,0,0,3,3,5,14,10,11,11
45,0,0,4,3,1,1,1,2,0,0,0,0,0,0,0,0,2,2,5,4,10,11,11
46,0,0,3,3,1,3,1,2,0,0,0,0,0,0,0,0,3,5,3,6,13,12,13
47,0,0,4,3,4,3,1,4,0,0,0,0,0,0,0,0,2,2,2,2,17,17,17
48,0,0,4,2,2,1,1,2,0,0,0,0,0,0,0,0,3,3,5,4,11,12,13
49,0,0,4,4,3,2,1,2,0,0,0,0,0,0,0,0,4,4,3,2,13,12,12
50,0,0,2,2,3,3,3,2,0,0,0,0,0,0,0,0,3,3,4,0,14,13,13
51,0,0,4,2,4,1,1,2,0,0,0,0,0,0,0,0,3,3,5,0,16,14,16
52,0,0,4,2,4,4,2,1,0,0,0,0,0,0,0,0,5,5,5,4,10,9,9
53,0,0,4,4,3,3,1,1,0,0,0,0,0,0,0,0,3,4,5,0,13,12,12
54,0,0,3,3,1,1,1,1,0,0,0,0,0,0,0,0,3,4,1,0,13,12,13
55,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,3,4,2,2,12,13,12
56,0,0,4,3,3,3,1,2,0,0,0,0,0,0,0,0,3,2,1,0,15,14,15
57,0,0,4,4,2,4,1,2,0,0,0,0,0,0,0,0,2,2,5,8,15,15,16
58,0,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,3,2,5,0,14,13,14
59,0,0,4,2,3,1,1,2,0,0,0,0,0,0,0,0,2,3,5,2,16,15,16
60,0,0,4,4,4,2,1,2,0,0,0,0,0,0,0,0,4,4,4,0,17,16,16
61,0,0,1,1,3,3,4,1,0,0,0,0,0,0,0,0,5,5,5,0,10,10,16
62,0,0,1,2,1,3,1,2,0,0,0,0,0,0,0,0,4,3,1,0,13,13,10
63,0,0,4,3,2,4,1,3,0,0,0,0,0,0,0,0,4,4,4,0,14,13,13
64,0,0,4,3,3,3,1,2,0,0,0,0,0,0,0,0,4,4,2,0,13,12,12
65,0,0,4,3,2,3,3,2,0,0,0,0,0,0,0,0,4,3,1,2,16,15,16
66,0,0,4,4,1,3,1,4,0,0,0,0,0,0,0,0,3,3,3,0,11,12,12
67,0,0,3,1,3,1,1,4,0,0,0,0,0,0,0,0,3,3,5,0,10,9,10
68,0,0,2,2,4,3,2,2,0,0,0,0,0,0,0,0,1,3,4,0,11,10,11
69,0,0,3,1,1,1,2,4,0,0,0,0,0,0,0,0,4,2,3,6,15,15,15
70,0,0,3,1,1,1,2,4,0,0,0,0,0,0,0,0,3,2,5,2,13,11,11
71,0,0,4,2,1,1,1,4,0,0,0,0,0,0,0,0,3,3,3,0,11,9,10
72,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,3,4,5,2,13,11,11
73,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,3,2,5,0,13,13,14
74,0,0,3,3,1,3,1,2,0,0,0,0,0,0,0,0,3,3,5,4,11,11,11
75,0,0,4,3,2,1,1,2,0,0,0,0,0,0,0,0,3,3,5,0,11,11,11
76,0,0,4,0,2,1,2,4,0,0,0,0,0,0,0,0,4,3,1,0,12,11,11
77,0,0,2,2,1,1,1,4,0,0,0,0,0,0,0,0,2,3,3,1,13,13,13
78,0,0,2,1,1,1,2,1,3,0,0,0,0,0,0,0,5,1,3,0,9,9,10
79,0,0,3,4,0,1,1,2,0,0,0,0,0,0,0,0,4,3,3,14,12,11,11
80,0,0,2,3,1,3,1,1,0,0,0,0,0,0,0,0,2,2,3,0,11,11,12
81,0,0,2,3,1,1,1,3,0,0,0,0,0,0,0,0,3,2,5,2,10,9,9
82,0,0,3,2,3,1,1,2,0,0,0,0,0,0,0,0,4,4,5,4,12,11,11
83,0,0,2,2,3,3,2,2,0,0,0,0,0,0,0,0,3,3,4,2,13,12,13
84,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,3,2,4,2,13,12,12
85,0,0,4,4,3,3,2,2,0,0,0,0,0,0,0,0,4,4,5,4,12,11,12
86,0,0,2,2,0,1,1,2,0,0,0,0,0,0,0,0,3,4,2,6,13,11,11
87,0,0,4,2,1,1,1,3,0,0,0,0,0,0,0,0,3,3,1,4,15,15,15
88,0,0,2,2,3,1,2,2,0,0,0,0,0,0,0,0,4,2,3,6,12,10,11
89,0,0,4,4,2,4,1,2,0,0,0,0,0,0,0,0,1,3,5,6,9,9,10
90,0,0,3,3,1,1,1,3,0,0,0,0,0,0,0,0,3,3,4,2,9,11,11
91,0,0,4,3,3,1,1,1,0,0,0,0,0,0,0,0,5,5,1,6,14,13,13
92,0,0,3,1,1,1,1,2,0,0,0,0,0,0,0,0,3,3,2,0,12,13,12
93,0,0,4,2,2,3,2,2,0,0,0,0,0,0,0,0,3,3,1,2,13,14,14
94,0,0,2,2,3,4,1,4,0,0,0,0,0,0,0,0,3,4,4,2,11,12,12
95,0,0,1,1,0,1,2,4,0,0,0,0,0,0,0,0,1,2,1,4,13,13,13
96,0,0,4,3,3,1,2,1,0,0,0,0,0,0,0,0,3,3,4,6,9,11,11
97,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,3,5,5,0,13,12,12
98,0,0,4,4,1,1,1,1,0,0,0,0,0,0,0,0,3,4,1,4,12,13,13
99,0,0,4,3,1,0,1,3,0,0,0,0,0,0,0,0,3,5,3,2,12,13,13
100,0,0,4,4,3,3,1,1,0,0,0,0,0,0,0,0,5,5,4,12,9,9,8
101,0,0,4,4,3,2,1,3,0,0,0,0,0,0,0,0,4,3,4,0,16,16,16
102,0,0,4,4,3,1,1,1,0,0,0,0,0,0,0,0,3,3,5,2,12,13,12
103,0,0,3,2,3,1,2,2,0,0,0,0,0,0,0,0,3,5,2,16,11,10,10
104,0,0,3,4,3,1,1,2,0,0,0,0,0,0,0,0,4,4,1,0,16,16,16
105,0,0,3,3,1,4,1,4,0,0,0,0,0,0,0,0,3,3,4,10,10,10,10
106,0,0,2,2,1,1,1,4,0,0,0,0,0,0,0,0,1,2,3,4,10,10,10
107,0,0,3,3,3,1,1,3,0,0,0,0,0,0,0,0,3,3,5,4,13,14,14
108,0,0,4,4,1,1,4,4,0,0,0,0,0,0,0,0,3,5,1,8,12,10,11
109,0,0,4,4,4,4,1,3,0,0,0,0,0,0,0,0,4,5,4,2,15,15,14
110,0,0,4,4,2,2,1,1,0,0,0,0,0,0,0,0,5,3,4,4,13,14,14
111,0,0,3,3,3,1,1,3,0,0,0,0,0,0,0,0,1,2,2,4,11,11,11
112,0,0,2,2,0,1,1,2,1,0,0,0,0,0,0,0,1,2,5,12,8,10,10
113,0,0,4,2,2,1,1,1,0,0,0,0,0,0,0,0,5,2,3,10,18,17,18
114,0,0,2,1,4,3,1,2,0,0,0,0,0,0,0,0,4,2,5,4,10,9,10
115,0,0,4,4,2,2,1,2,0,0,0,0,0,0,0,0,4,4,5,6,16,14,14
116,0,0,4,4,1,2,2,2,0,0,0,0,0,0,0,0,4,3,2,4,16,15,16
117,0,0,3,3,1,3,2,1,0,0,0,0,0,0,0,0,4,2,5,6,14,14,15
118,0,0,1,3,1,1,3,2,1,0,0,0,0,0,0,0,2,4,5,14,12,11,11
119,0,0,3,4,1,1,1,1,0,0,0,0,0,0,0,0,4,3,4,2,14,13,14
120,0,0,1,2,0,3,1,2,0,0,0,0,0,0,0,0,2,3,1,0,14,14,14
121,0,0,2,2,3,3,1,4,0,0,0,0,0,0,0,0,5,4,5,6,14,13,13
122,0,0,2,4,1,4,2,2,0,0,0,0,0,0,0,0,2,2,5,2,14,12,13
123,0,0,4,4,4,1,1,1,0,0,0,0,0,0,0,0,4,4,5,4,12,13,13
124,0,0,2,2,1,1,1,2,0,0,0,0,0,0,0,0,4,4,5,0,12,11,11
125,0,0,3,4,3,3,1,1,0,0,0,0,0,0,0,0,5,5,5,2,9,9,9
126,0,0,3,4,1,1,1,2,0,0,0,0,0,0,0,0,3,2,1,0,10,11,11
127,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,4,2,5,0,9,10,11
128,0,0,4,4,2,2,1,1,0,0,0,0,0,0,0,0,5,5,4,8,14,14,15
129,0,0,2,3,1,1,2,3,0,0,0,0,0,0,0,0,2,3,1,4,13,12,13
130,0,0,3,4,3,2,2,3,0,0,0,0,0,0,0,0,2,2,5,0,10,11,12
131,0,0,2,1,3,1,1,2,3,0,0,0,0,0,0,0,4,5,5,10,10,9,8
132,0,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,2,2,5,8,11,10,11
133,0,0,1,1,0,1,3,1,0,0,0,0,0,0,0,0,3,3,4,6,11,12,13
134,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,4,4,5,2,13,12,12
135,0,0,3,4,3,1,1,1,0,0,0,0,0,0,0,0,2,1,5,12,15,13,14
136,0,0,2,1,0,1,4,1,0,0,0,0,0,0,0,0,2,1,2,4,9,9,11
137,0,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,3,4,5,12,13,11,11
138,0,0,3,4,0,2,4,2,0,0,0,0,0,0,0,0,3,3,5,2,12,11,11
139,0,0,4,4,3,0,1,3,0,0,0,0,0,0,0,0,3,3,5,4,13,14,15
140,0,0,3,4,0,1,3,2,0,0,0,0,0,0,0,0,4,5,5,2,10,9,10
141,0,0,1,1,0,1,4,2,0,0,0,0,0,0,0,0,1,3,3,0,14,13,13
142,0,0,3,1,3,3,2,1,0,0,0,0,0,0,0,0,3,4,4,2,11,11,12
143,0,0,3,2,1,3,1,3,0,0,0,0,0,0,0,0,3,3,5,10,12,11,11
144,0,0,1,1,1,3,2,1,0,0,0,0,0,0,0,0,3,3,1,8,12,11,11
145,0,0,3,3,1,1,2,1,0,0,0,0,0,0,0,0,3,2,5,4,9,9,10
146,0,0,1,1,3,1,1,2,2,0,0,0,0,0,0,0,4,4,5,0,10,10,10
147,0,0,4,4,2,2,2,1,0,0,0,0,0,0,0,0,3,2,5,6,13,14,14
148,0,0,1,1,1,1,3,1,1,0,0,0,0,0,0,0,5,5,1,2,8,9,9
149,0,0,4,3,2,3,2,4,0,0,0,0,0,0,0,0,2,2,3,6,9,11,11
150,0,0,3,3,3,3,1,2,0,0,0,0,0,0,0,0,3,2,1,24,9,8,9
151,0,0,4,4,3,3,1,3,0,0,0,0,0,0,0,0,3,3,5,0,15,13,13
152,0,0,2,2,3,3,2,1,0,0,0,0,0,0,0,0,3,3,2,4,12,11,11
153,0,0,4,4,2,3,1,3,0,0,0,0,0,0,0,0,2,2,5,2,13,13,13
154,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4,4,1,4,10,11,11
155,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,5,22,9,7,6
156,0,0,1,1,1,3,1,2,0,0,0,0,0,0,0,0,4,2,5,0,12,12,12
157,0,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,4,2,5,0,11,10,10
158,0,0,3,2,4,3,1,2,1,0,0,0,0,0,0,0,3,2,3,2,11,11,11
159,0,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,3,2,5,6,13,12,13
160,0,0,1,2,0,3,1,2,0,0,0,0,0,0,0,0,3,4,1,6,11,11,11
161,0,0,4,4,2,2,1,1,0,0,0,0,0,0,0,0,3,2,5,16,9,9,8
162,0,0,2,1,3,1,4,1,0,0,0,0,0,0,0,0,5,5,5,0,12,11,11
163,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,3,5,4,0,11,9,0
164,0,0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,4,4,5,6,9,10,10
165,0,0,3,3,3,3,2,3,0,0,0,0,0,0,0,0,2,1,3,2,13,13,13
166,0,0,3,2,3,0,1,1,0,0,0,0,0,0,0,0,5,4,4,6,11,9,11
167,0,0,4,4,1,2,1,1,0,0,0,0,0,0,0,0,2,1,4,0,13,13,13
168,0,0,2,3,0,3,1,2,0,0,0,0,0,0,0,0,4,4,1,0,7,8,8
169,0,0,1,2,1,1,1,1,3,0,0,0,0,0,0,0,2,2,5,14,9,8,10
170,0,0,1,1,0,1,3,1,3,0,0,0,0,0,0,0,2,5,4,6,11,10,11
171,0,0,2,2,0,1,3,1,0,0,0,0,0,0,0,0,2,2,3,4,12,10,11
172,0,0,3,3,1,3,1,2,1,0,0,0,0,0,0,0,5,5,5,0,10,10,1
173,0,0,1,2,4,3,2,1,2,0,0,0,0,0,0,0,4,5,5,0,9,8,10
174,0,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,3,2,5,8,8,8,9
175,0,0,3,2,1,1,2,2,2,0,0,0,0,0,0,0,4,4,3,4,7,6,8
176,0,0,1,2,1,1,2,1,0,0,0,0,0,0,0,0,4,4,5,2,8,9,10
177,0,0,1,3,0,3,1,1,1,0,0,0,0,0,0,0,3,3,2,2,9,8,8
178,0,0,1,1,1,3,4,2,0,0,0,0,0,0,0,0,3,5,5,0,8,8,8
179,0,0,3,2,3,3,2,1,3,0,0,0,0,0,0,0,5,2,2,10,8,7,8
180,0,0,2,2,1,1,1,2,0,0,0,0,0,0,0,0,3,5,4,0,9,10,11
181,0,0,4,2,4,3,1,2,0,0,0,0,0,0,0,0,2,3,3,0,17,17,18
182,0,0,2,2,1,1,1,2,0,0,0,0,0,0,0,0,1,5,4,0,12,12,13
183,0,0,4,4,4,4,1,2,0,0,0,0,0,0,0,0,4,2,3,0,16,16,17
184,0,0,3,4,1,1,3,1,1,0,0,0,0,0,0,0,4,5,2,4,9,9,10
185,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,3,2,3,0,16,17,18
186,0,0,4,4,2,1,1,2,0,0,0,0,0,0,0,0,4,4,5,0,11,9,10
187,0,0,1,3,0,3,1,2,0,0,0,0,0,0,0,0,3,5,3,0,14,13,13
188,0,0,3,3,1,1,2,2,0,0,0,0,0,0,0,0,4,5,4,0,14,14,15
189,0,0,4,3,2,1,2,2,0,0,0,0,0,0,0,0,4,4,4,0,10,11,11
190,0,0,2,2,3,1,2,2,0,0,0,0,0,0,0,0,4,4,5,0,13,12,14
191,0,0,3,3,1,1,1,2,0,0,0,0,0,0,0,0,3,4,4,4,11,9,10
192,0,0,4,2,2,3,1,1,0,0,0,0,0,0,0,0,3,3,3,8,10,9,11
193,0,0,4,3,1,1,1,2,0,0,0,0,0,0,0,0,2,3,2,4,11,11,13
194,0,0,4,3,2,1,1,2,0,0,0,0,0,0,0,0,4,3,3,4,11,10,11
195,0,0,3,3,3,1,1,2,0,0,0,0,0,0,0,0,2,3,3,0,11,12,13
196,0,0,2,4,3,3,1,2,0,0,0,0,0,0,0,0,4,2,5,0,17,18,17
197,0,0,3,3,1,1,1,2,0,0,0,0,0,0,0,0,3,3,1,32,14,13,14
198,0,0,3,2,1,1,1,2,0,0,0,0,0,0,0,0,2,2,1,8,14,15,16
199,0,0,3,3,3,3,1,2,0,0,0,0,0,0,0,0,3,4,4,6,11,13,14
200,0,0,1,2,3,3,1,1,0,0,0,0,0,0,0,0,3,3,3,0,10,9,11
201,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,2,3,5,0,13,14,16
202,0,0,3,3,4,1,1,2,0,0,0,0,0,0,0,0,3,3,3,10,12,13,14
203,0,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,1,3,3,6,9,9,10
204,0,0,2,3,3,3,1,2,0,0,0,0,0,0,0,0,3,3,2,6,12,12,13
205,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,3,3,3,0,12,11,12
206,0,0,1,2,0,3,2,2,0,0,0,0,0,0,0,0,4,4,5,16,10,11,12
207,0,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,3,2,5,0,11,10,10
208,0,0,2,3,1,1,2,1,0,0,0,0,0,0,0,0,3,3,3,0,13,12,12
209,0,0,2,4,3,3,1,2,0,0,0,0,0,0,0,0,3,2,5,8,14,15,16
210,0,0,4,4,3,2,1,1,0,0,0,0,0,0,0,0,2,3,5,4,13,13,14
211,0,0,3,3,2,1,3,1,0,0,0,0,0,0,0,0,3,4,3,16,10,11,12
212,0,0,4,4,3,2,2,1,1,0,0,0,0,0,0,0,2,4,2,30,14,15,16
213,0,0,4,4,2,2,1,2,0,0,0,0,0,0,0,0,5,2,3,0,11,10,11
